dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
temperature_rain/D/short,TimeCopilot,183.8502646301737,183.8502646301737,5.758035160391423,1.3343543829275208,20.618622469186207,1.5285904192140738,18.88491847271709,13.559139523958509,1.5962692189959076,0.6778729780151734,0.5466188956901383,Nature,1
kdd_cup_2018/H/short,TimeCopilot,4033.2069135888337,4033.2069135888337,19.42545329336513,0.8115534882480824,0.6865514943514504,0.4285705693754006,6.779399898326526,63.50753430569348,1.329327702889985,0.4066099162308484,0.327408919322263,Nature,1
kdd_cup_2018/D/short,TimeCopilot,2895.459503515951,2895.459503515951,21.108542714371264,1.1901326243395436,0.5226550265388232,0.4619623603091604,9.218571201568103,53.80947410555088,1.205389375570678,0.47285377797547,0.3746489673878593,Nature,1
car_parts/M/short,TimeCopilot,1.377239102500133,1.377239102500133,0.4563697107572765,0.8300867196922217,0.818302034256823,1.8948095366088205,13.621273425092268,1.1735583080955685,2.8140724386859963,1.0943277517903856,0.9490569385748014,Sales,1
restaurant/D/short,TimeCopilot,144.46417624173347,144.46417624173347,7.249888395265537,0.6938961311150503,0.6905234694871655,0.3980273605583802,4.768376705925109,12.019325115901204,0.5531571903302593,0.3336566617727558,0.2615261393919282,Sales,1
hierarchical_sales/D/short,TimeCopilot,28.73426719438364,28.73426719438364,2.282685730980937,0.737741766278742,0.6098519886462889,1.0451927807412904,6.965167407342695,5.360435354930011,1.6445222036520053,0.7003027030454269,0.5674989642135754,Sales,1
hierarchical_sales/W/short,TimeCopilot,473.8274680590805,473.8274680590805,8.968404990952399,0.7271587030747336,0.5384184129539236,0.4583878201008045,6.597642305346939,21.767578369195792,0.9993601702443046,0.4117438599077931,0.3466142554332643,Sales,1
loop_seattle/5T/short,TimeCopilot,42.96086877608141,42.96086877608141,3.5223064147178142,0.5557516897259187,0.1021523670751691,0.074578894959616,4.601146426224481,6.55445411732216,0.1123944178427653,0.0603997788160256,0.0481152733894299,Transport,1
loop_seattle/H/short,TimeCopilot,60.752484706687774,60.752484706687774,4.258251396348628,0.8631907927423667,0.1247083676629984,0.097461363671073,7.002402521138732,7.794388026438495,0.1379685953221744,0.0753753805545857,0.0605518485355277,Transport,1
loop_seattle/D/short,TimeCopilot,18.280511239586847,18.280511239586847,2.911399234559145,0.877601398652315,0.0540137212927994,0.0537523424348769,7.191046352771728,4.275571451816336,0.0764101779464952,0.0520305966332171,0.0423009440868187,Transport,1
sz_taxi/15T/short,TimeCopilot,16.59079216442459,16.59079216442459,2.7195769905241973,0.5422595406074039,993193447650.2028,0.3921278774483177,3.83911397964905,4.073179613572742,0.3808597141367274,0.2542920797630496,0.1997778060162292,Transport,1
sz_taxi/H/short,TimeCopilot,7.078489961088883,7.078489961088883,1.829304708127504,0.5574530354986725,0.9900487620504836,0.2927977053348739,3.952496602720101,2.6605431703110707,0.247846014227822,0.1704110219961517,0.1342623196652823,Transport,1
m_dense/H/short,TimeCopilot,42942.53976178968,42942.53976178968,87.8095395126442,0.7799574993689115,0.2877920904236493,0.2095095729186319,8.244503132486072,207.2258182799375,0.3675669642644147,0.1557522423606402,0.1286351079948167,Transport,1
m_dense/D/short,TimeCopilot,8176.120788062863,8176.120788062863,44.11790209169741,0.6697272179595727,0.120817445309391,0.0962513760741724,7.514073291765302,90.42190435985556,0.1565336915986333,0.0763746144133022,0.0642318872408366,Transport,1
ett1/15T/short,TimeCopilot,4.375836707582471,4.375836707582471,1.0513030095491558,0.6828652901291878,0.4600000879507426,0.2338540623876019,4.835087018509359,2.0918500681412304,0.3954467364655133,0.1987400294572727,0.1551634172159435,Energy,7
ett1/H/short,TimeCopilot,98.35252798300992,98.35252798300992,4.922623181995005,0.822875630092155,0.4717498103743362,0.2623286516392528,5.739094670439643,9.9172843048392,0.4628802317974239,0.2297589631892846,0.1772877012601124,Energy,7
ett1/D/short,TimeCopilot,41368.830806739534,41368.830806739534,135.82406329839003,1.640662213686897,1.460174056525917,0.4574375542896485,10.468200034161866,203.39329095803416,0.5342192253256646,0.3567464075834296,0.2738433756691378,Energy,7
ett1/W/short,TimeCopilot,1538499.0600265,1538499.0600265,953.0934213910784,1.65031195882159,0.6857811759438353,0.5770029123970198,8.770827557243296,1240.362471226254,0.4935698319609802,0.379258620566005,0.2851675404736969,Energy,7
ett2/15T/short,TimeCopilot,7.5992023207797565,7.5992023207797565,1.7431208200752737,0.7557169843990589,0.1082346790640495,0.1286349646726708,5.122469246173317,2.756665072289297,0.1308686976959607,0.082752146404395,0.0653929788834115,Energy,7
ett2/H/short,TimeCopilot,109.63802779944857,109.63802779944857,6.488369578406925,0.7484810549049593,0.1252712778209116,0.1126746688649633,5.17083052802775,10.470817914539843,0.1327991051951781,0.0822905795154323,0.0652057757625756,Energy,7
ett2/D/short,TimeCopilot,108114.91545754595,108114.91545754595,196.90521526563737,1.298911361948604,0.4233431041228522,0.1348692450805712,11.615276719696816,328.80832632028336,0.1881856804681616,0.1126940498653911,0.0923598081723631,Energy,7
ett2/W/short,TimeCopilot,2932903.96916056,2932903.96916056,1160.1709856305804,0.7709382823320726,0.1192028160066721,0.1249544061676238,9.034354439133656,1712.5723252349255,0.1436585627532683,0.0973205591891535,0.0835920195950735,Energy,7
jena_weather/10T/short,TimeCopilot,985.6214587193274,985.6214587193274,6.182163266839647,0.2897682505801718,0.2914761818158269,0.5557176521064142,2.239760377564841,31.394608752448683,0.1949998678874322,0.038398982124542,0.0312591502209065,Nature,21
jena_weather/H/short,TimeCopilot,1117.3241823062476,1117.3241823062476,8.178595183835206,0.5162746129041828,1.1341906045366457,0.6000696923419435,4.60668413137728,33.42639948164097,0.2049016769376016,0.0501342619650687,0.0407645697336629,Nature,21
jena_weather/D/short,TimeCopilot,371.88300280721296,371.88300280721296,9.513085063888289,1.0482197219378246,0.6050938949808493,0.4567996284304869,6.965941141670079,19.28426827253793,0.1161228136757006,0.0572843205011899,0.0458778626814969,Nature,21
bitbrains_fast_storage/5T/short,TimeCopilot,1883961.689200051,1883961.689200051,161.95645453410648,0.6984659897680858,1.8105788329914327,0.7297149937703608,14.69769455203582,1372.5748391982313,4.309545535288251,0.508503212805704,0.3940795678177416,Web/CloudOps,2
bitbrains_fast_storage/H/short,TimeCopilot,2419152.6132578114,2419152.6132578114,285.87742199640724,1.0327613504519486,3.045143661137631,0.5752143164401704,19.406487899104015,1555.3625343494073,4.433288315263588,0.8148434892476571,0.6315460675343119,Web/CloudOps,2
bitbrains_rnd/5T/short,TimeCopilot,1739529.8413956473,1739529.8413956473,123.68294077066686,1.698612089483437,0.9700456376705708,0.649083737716663,54.97405944728475,1318.912370628029,5.396608666336418,0.5060748878434773,0.40278311239128,Web/CloudOps,2
bitbrains_rnd/H/short,TimeCopilot,1787784.5846370468,1787784.5846370468,139.93872335593028,5.85011958962922,0.9560506350918788,0.5385799421822954,200.64584665494525,1337.0806200962777,5.85171896788254,0.6124403192263758,0.563378068261216,Web/CloudOps,2
bizitobs_application/10S/short,TimeCopilot,1493359.24800032,1493359.24800032,552.6067539331648,1.7645364310762046,0.0253820535476258,0.0256670144935231,11.596539591375285,1222.0307884829745,0.0471288429151286,0.0213118336668799,0.0164557115362225,Web/CloudOps,2
bizitobs_service/10S/short,TimeCopilot,7552.809069536658,7552.809069536658,29.950118590499255,1.105729447800621,0.0721397767468814,0.0557823960270541,8.616189282070115,86.90689886042799,0.0643834109122764,0.0221880059853516,0.0170221828710566,Web/CloudOps,2
bizitobs_l2c/5T/short,TimeCopilot,20.87508284501273,20.87508284501273,2.682215118810298,0.2774381548701911,0.1543353950834295,0.2100884393789349,2.8282437656812776,4.568925786770095,0.1569154051335984,0.0921181239674093,0.0743562249188223,Web/CloudOps,7
bizitobs_l2c/H/short,TimeCopilot,106.6631028358241,106.6631028358241,6.308054769504076,0.6409892154958251,0.4842514440482621,0.7172058385791773,4.166787676894567,10.327783055226524,0.5566939565862409,0.3400203072837406,0.2662723133288713,Web/CloudOps,7
electricity/15T/medium,TimeCopilot,251126.23124006027,251126.23124006027,54.2004309194914,0.8424191998870401,0.123177255438385,0.1338412852658607,7.301768742478093,501.1249656922515,0.8634887959051329,0.0933928022675135,0.075054668403063,Energy,1
electricity/15T/long,TimeCopilot,317596.7394036173,317596.7394036173,59.28038132895912,0.8923190052320458,0.1270083191440595,0.1360777550231486,7.509131372375678,563.5572192808972,0.8890806256717004,0.0935220714398086,0.0749313141033287,Energy,1
electricity/H/medium,TimeCopilot,5968717.561079673,5968717.561079673,236.4487312609552,1.03145277184455,0.2161038037569768,0.1261504963525793,9.106169795759165,2443.095896824288,0.9536207970637116,0.0922937277504635,0.0741202790038802,Energy,1
electricity/H/long,TimeCopilot,9959725.0814901,9959725.0814901,277.80617108022903,1.1626927508813991,0.2926491472206435,0.1391817303803213,10.80839234011474,3155.903211679677,1.2446873109434715,0.1095666732635047,0.0886477553373465,Energy,1
solar/10T/medium,TimeCopilot,30.67853869372088,30.67853869372088,2.481583323748995,1.0871074604669435,2.599519942748363,1.541811602506218,7.073252113320549,5.538821056300779,1.229086388918677,0.5506731947438147,0.4250806974624004,Energy,1
solar/10T/long,TimeCopilot,33.29891589250845,33.29891589250845,2.653645653199992,1.1611636086801096,1.6821708847168957,1.577608340467139,7.711165587947204,5.770521284295592,1.247205860062505,0.5735430554961434,0.4470029516483339,Energy,1
solar/H/medium,TimeCopilot,619.45851611844,619.45851611844,10.406642981785678,0.7960376259281129,3.5748644624692005,1.3936283733818795,5.227159455849802,24.888923562871096,0.8965571177665075,0.37487156942751,0.2915594526944416,Energy,1
solar/H/long,TimeCopilot,638.0884623471711,638.0884623471711,11.84076879358891,0.9026261004205368,3.67733365660466,1.414378685514118,5.042777278404381,25.26041294886469,0.8758245527315618,0.4105410332616488,0.3069162805669967,Energy,1
kdd_cup_2018/H/medium,TimeCopilot,4818.556148545697,4818.556148545697,22.43840455406632,0.9221084069430968,0.8082857271734917,0.4862541841181022,7.90560425639164,69.41582059261201,1.452998830399681,0.4696764411161222,0.3742445321666358,Nature,1
