dataset,model,eval_metrics/MAPE[0.5],eval_metrics/mean_weighted_sum_quantile_loss
sceaux/H/short,timesfm,0.5576873432893011,0.36155887990728386
sceaux/H/short,timesfm,0.5576873432893011,0.36155887990728386
