dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss
beijing_subway_30min/30T/short,chronos_bolt_base,3325.2415018619163,3325.2415018619163,29.775626116520733,0.14886317654020365,0.30457244356551677,0.26915252304691434,1.1627671696831465,57.66490702205213,0.22479533410805455,0.11607444053590693,0.09258867670643342
