dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
m4_hourly/H/short,feedforward,71394830.01610306,71394830.01610306,1346.2950885668276,13.030131799680506,0.8842390124924517,0.3499624157105475,160.97482264373622,8449.546142610445,1.1535495529091373,0.18379899598018343,0.15342464667116287,Econ/Fin,1
bizitobs_l2c/H/short,feedforward,226.4633556547619,226.4633556547619,11.576731848338294,1.1178420918435672,1.1768855911364657,0.9679908146933903,14.633796490167565,15.048699467221807,0.8111634416686743,0.6240154951481053,0.5289629140503608,Web/CloudOps,7
bizitobs_l2c/H/medium,feedforward,89.62100074404762,89.62100074404762,6.325545247395834,0.6412480704937696,0.7634603252570024,0.7977109636579242,5.701973531688584,9.466836892227922,0.5732313531239032,0.3830213726813082,0.3133271981107136,Web/CloudOps,7
bizitobs_l2c/H/long,feedforward,101.22694072420634,101.22694072420634,6.755817522321428,0.7119167839994729,0.8573994033980109,0.8212609669518849,6.631825555445226,10.061160008876032,0.6145646916381443,0.412664832753501,0.34377728184623707,Web/CloudOps,7
