dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss
gfc12_load/H/short,chronos_bolt_base,248635992.74666667,248635992.74666667,8604.671666666667,1.0687207181991412,0.1369973373413086,0.10843321482340494,7.532363433477127,15768.195608460299,0.18198918367868772,0.09931112039221522,0.07744474700156313
