dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
bizitobs_l2c/5T/long,Xihe-ultra,332.6765922619048,342.1043353174603,12.718284505208333,1.1896701400927294,0.9342604960444133,1.2036974400538856,15.879639587280348,18.239424120895507,1.0241163964002387,0.7141126610979567,0.6044385431661644,Web/CloudOps,7
bizitobs_l2c/H/short,Xihe-ultra,72.27359579521315,77.55674885685316,5.234942212,0.5257759839227331,0.43369256770310394,0.5995372319468615,3.9084780165232087,8.501387874648065,0.4582466028044661,0.28217680689384883,0.21934974788809425,Web/CloudOps,7
bizitobs_l2c/H/medium,Xihe-ultra,73.74225303104609,75.33625246839371,4.868167906332825,0.4947444858525362,0.4709387297384978,0.7279243468162165,5.144867957370987,8.587330960842612,0.5199759330857271,0.2947749610508805,0.2360158450982762,Web/CloudOps,7
bizitobs_l2c/H/long,Xihe-ultra,84.46303721484117,94.26989930959664,5.621138409674368,0.5902358580942464,0.5954186480981857,0.7621828894157814,6.8877484359576355,9.190377425048503,0.5613747781846542,0.3433553576674284,0.2787145090927939,Web/CloudOps,7
bizitobs_service/10S/short,Xihe-ultra,2805.463739976025,2919.575693617725,19.76095381,0.7909498339019101,0.063112086,0.051778554,7.981752010886218,52.96662855021098,0.039239372410971064,0.014639547,0.011556168755544056,Web/CloudOps,2
bizitobs_service/10S/medium,Xihe-ultra,26531.98126984127,28202.31472222222,37.336243799603174,1.0327667301739094,0.075290192,0.067814741,11.719496561330356,162.88640603144657,0.12259214395396015,0.028100136,0.023266825,Web/CloudOps,2
bizitobs_service/10S/long,Xihe-ultra,132517.27174603174,133449.8503174603,76.28880042989418,1.4023801133588474,0.094642025,0.090374194,26.34039755570615,364.02921825868833,0.2696844984640459,0.056517186,0.052416530268453235,Web/CloudOps,2
car_parts/M/short,Xihe-ultra,1.3629633488962944,1.3584304776860094,0.4694027857674751,0.8537271281871612,0.8083668784520265,1.8379574559764493,18.76746463295968,1.167460212982136,2.799449832149264,1.1255797287262774,0.9744766195694426,Sales,1
covid_deaths/D/short,Xihe-ultra,542669.2081748028,468878.28074409615,118.53235830444086,37.16358485,0.098963274,0.13409218218638003,873.5701250212493,736.6608501710966,0.2771722168122525,0.044598375,0.040718852333222394,Healthcare,1
electricity/15T/short,Xihe-ultra,144240.57420615738,147404.5490538293,55.63040565765656,1.0594491433135707,0.1557191282034682,0.16080610365866752,14.691749191085608,379.7901712869323,0.748641301,0.10965849670286543,0.092759967,Energy,1
electricity/15T/medium,Xihe-ultra,272739.35083165736,268842.5935965433,55.36527467607378,0.8620942065477268,0.14297060017191252,0.12583244569118712,8.550964297,522.2445316436136,0.8998799280432236,0.095399945,0.07778859,Energy,1
electricity/15T/long,Xihe-ultra,345903.11261332233,338775.2666979988,59.846355300857496,0.9007781198316951,0.14785390454168199,0.12770199088235382,8.558542906509379,588.1352842784747,0.9278555266354562,0.094414964,0.076901067,Energy,1
electricity/D/short,Xihe-ultra,1047135459.564124,1032558832.463216,4021.2353593849352,1.392854968419864,0.27193246660044607,0.089531972,14.262401859589756,32359.472485875354,0.5317736127548208,0.066082253,0.052883138,Energy,1
electricity/H/short,Xihe-ultra,819618.7203934733,702661.2640844369,87.96363757709125,0.4413557195412455,0.10484083253877081,0.067224346,4.381596944984832,905.3279628916105,0.4273794513089091,0.041525119,0.035983388,Energy,1
electricity/H/medium,Xihe-ultra,1683524.7636585021,898279.6811796171,89.30575314633481,0.39211313295173117,0.1339224812129966,0.057424678,4.590550455651751,1297.507134,0.5064597880850181,0.034858978,0.033395714,Energy,1
electricity/H/long,Xihe-ultra,1924899.7185307809,916486.4880518018,93.67298233,0.42458047232902496,0.19120607616860252,0.062367064,5.055280110123524,1387.4075531475173,0.5471931285216745,0.036944596521012556,0.036251388,Energy,1
electricity/W/short,Xihe-ultra,31689626613.704926,24473103888.00234,21629.090278191426,1.139842112,0.18469137420560905,0.07445832,9.831124301503692,178015.8043930508,0.4061733225130575,0.049350446670626213,0.039829833677869325,Energy,1
ett1/15T/short,Xihe-ultra,4.260638482,4.3063309987386065,1.0728944097246442,0.690471116,0.42708784913363523,0.24443248513685717,5.6142740397934725,2.0641314110855564,0.39020675112869385,0.20282170004990951,0.15907384691091855,Energy,7
ett1/15T/medium,Xihe-ultra,9.149213247147818,9.548173285590277,1.6298758758060516,1.0252467472794304,0.7142985386839823,0.4025024989122202,8.597291194310326,3.0247666434202523,0.5765234788848003,0.31065593509970535,0.24332451816962974,Energy,7
ett1/15T/long,Xihe-ultra,8.694540395585317,9.039675990513393,1.6198936535063244,1.0361203536890342,0.7758445681348971,0.40255830417747673,8.662784855,2.9486506058848883,0.5620156877286555,0.3087533137719547,0.2410556896133796,Energy,7
ett1/D/short,Xihe-ultra,37958.22771253912,37711.28509635299,132.8418844843328,1.698397637,1.2856150235990937,0.47305672187870146,12.05950182117837,194.82871377838308,0.5117240792733835,0.34891361600842646,0.2692610560183823,Energy,7
ett1/H/short,Xihe-ultra,99.79998808361235,100.81412062872023,4.887616657075428,0.8132978201905047,0.4730857519876389,0.2559846116142078,6.568740335872557,9.989994398577625,0.4662739093415104,0.22812506545366265,0.17856865374373238,Energy,7
ett1/H/medium,Xihe-ultra,138.99210379464284,141.1240699404762,6.796685500372024,1.271515120497746,2736731812412.6904,0.4372213012460566,11.957758806399232,11.789491244097128,0.5646886837018307,0.3255451239816686,0.25758118873972685,Energy,7
ett1/H/long,Xihe-ultra,150.61878306878307,156.58411044973545,7.207098420965608,1.396815170728968,2394095846500.849,0.4811075564970007,11.584646782059975,12.272684427980012,0.5877122764669113,0.34513233388858044,0.2701140712720095,Energy,7
ett1/W/short,Xihe-ultra,1118537.387486904,1114984.3101786522,828.9507365488582,1.504317575590085,0.6028105351522284,0.5328958880122039,10.443714771374802,1057.6092792174736,0.4208479749533822,0.3298592832608515,0.25311450817707165,Energy,7
ett2/15T/short,Xihe-ultra,7.968356759207589,8.026721918015253,1.7525847662062872,0.7522992938019447,0.10570319397745719,0.1271988375154672,8.063022528022277,2.822827794819866,0.1340096830526044,0.083201437,0.06721522,Energy,7
ett2/15T/medium,Xihe-ultra,11.788340308779762,11.88093036954365,2.147454194568452,0.8874042623701659,0.13433878852166006,0.16143173647253167,8.317444143,3.433415254346576,0.18297290476748243,0.11444171553029438,0.09114545,Energy,7
ett2/15T/long,Xihe-ultra,12.47842540922619,12.336372922867064,2.254948459201389,0.9321516602255125,0.14232416590592187,0.16898038564694082,9.130651701713594,3.5324814803797895,0.18825231990378014,0.12017027720198453,0.095926079,Energy,7
ett2/D/short,Xihe-ultra,108100.53309870197,105904.86688793018,200.24180913122615,1.3535025951469044,0.4125959780050286,0.1420188217500554,11.307518391563333,328.7864551630769,0.18817316302784134,0.11460367056772731,0.092895067,Energy,7
ett2/H/short,Xihe-ultra,106.19329252697173,106.64000186011904,6.415441603887649,0.7391487451530276,0.12130242627891988,0.11103710466770694,6.8073925368384565,10.305012980436839,0.1306962315133268,0.081365646,0.064918661,Energy,7
ett2/H/medium,Xihe-ultra,261.52769717261907,250.22892485119047,10.01505650111607,1.067258062400856,0.18141355753070307,0.1734918867395755,8.934020725,16.171817992193056,0.21792564715179116,0.13495932679437112,0.10835020144716596,Energy,7
ett2/H/long,Xihe-ultra,241.64530423280422,237.54778439153438,9.704125331,1.0830957131923122,0.18830697099720978,0.18019866406971363,7.911778793543689,15.544944651969791,0.2128760527357232,0.1328905275573177,0.1059619792855713,Energy,7
ett2/W/short,Xihe-ultra,4865259.677177786,4933087.408863495,1510.6623838511102,1.0055537332869773,0.15064093700097736,0.16200757502744315,6.265137834945838,2205.733364932803,0.1850272133643811,0.1267214141392286,0.096978845,Energy,7
hierarchical_sales/D/short,Xihe-ultra,28.159158791882422,29.43654448569355,2.302524477464802,0.7431484433132276,0.6148441499280561,1.0580245740382166,8.863077976298529,5.306520403417141,1.627981693599927,0.7063890107658125,0.5818644309389445,Sales,1
hierarchical_sales/W/short,Xihe-ultra,458.0234594695428,473.0339304961683,8.922949056782949,0.7175628054321711,0.5065322377724856,0.45766175268691167,8.756691952438885,21.40148264652575,0.9825525365457857,0.4096569557359224,0.3484804474257159,Sales,1
hospital/M/short,Xihe-ultra,2632.0020592036635,2502.0169269857192,17.82671178,0.767976626,0.1943471041889709,0.17767517927982862,5.902434340882258,51.30304142254788,0.18624195365700566,0.064715103,0.051303862269502024,Healthcare,1
jena_weather/10T/short,Xihe-ultra,852.8823357082549,912.5142005110544,5.807576629093715,0.2895513290626613,0.3250734222723997,0.35403822281453257,2.841655099995239,29.204149289240647,0.18139437183634416,0.03607233,0.030346302340889204,Nature,21
jena_weather/10T/medium,Xihe-ultra,1565.6715193403058,1610.7880269985005,9.811163567877434,0.614209971,0.7105762719606802,0.4489670378687378,7.936057199656179,39.56856731472983,0.24283161854783494,0.060210942,0.05085375,Nature,21
jena_weather/10T/long,Xihe-ultra,1378.3645688657407,1464.8181805968916,9.403868304863177,0.6160430266889381,0.6890062217914378,0.4351105353940802,7.855558531795256,37.12633255340124,0.22718239428268824,0.057543882,0.048397793,Nature,21
jena_weather/D/short,Xihe-ultra,358.73418826043223,377.98197327288364,9.759493921671133,1.0360840764147228,0.6992073770920585,0.4492025888286172,8.893344012,18.940279519068145,0.11405143915626441,0.058768105,0.046278646,Nature,21
jena_weather/H/short,Xihe-ultra,1117.528823,1146.7484338389104,8.38072225,0.5121741541179023,1.0150919220697359,0.36685848769918433,5.499009023279326,33.42946040657761,0.2049204589453812,0.051373293,0.042260626142665875,Nature,21
jena_weather/H/medium,Xihe-ultra,1428.9564484126984,1577.7227678571428,11.039999534970239,0.8184800904335158,1.981482324943964,0.4546793499832719,7.3707688137793355,37.801540291537044,0.23131433365225276,0.067555716,0.053919094,Nature,21
