dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss
bull/H/medium,chronos_bolt_base,1470.8740853658537,1470.8740853658537,21.793573742378047,1.577785598845052,0.40414570425383867,0.4268238098640752,37.03087182274413,38.35197629022335,0.5893059800952906,0.3348740945405995,0.3072301204080645
